"";"post_code";"muni_name"
"2612";"90400";"Oulu"
"2613";"90410";"Oulu"
"2614";"90420";"Oulu"
"2615";"90440";"Kempele"
"2616";"90450";"Kempele"
"2617";"90460";"Oulu"
"2618";"90470";"Oulu"
"2619";"90480";"Hailuoto"
"2620";"90500";"Oulu"
"2621";"90510";"Oulu"
"2622";"90520";"Oulu"
"2623";"90530";"Oulu"
"2624";"90540";"Oulu"
"2625";"90550";"Oulu"
"2626";"90560";"Oulu"
"2627";"90570";"Oulu"
"2628";"90580";"Oulu"
"2629";"90590";"Oulu"
"2630";"90620";"Oulu"
"2631";"90630";"Oulu"
"2632";"90650";"Oulu"
"2633";"90660";"Oulu"
"2634";"90670";"Oulu"
"2635";"90800";"Oulu"
"2636";"90810";"Oulu"
"2637";"90820";"Oulu"
"2638";"90830";"Oulu"
"2639";"90840";"Oulu"
"2640";"90850";"Oulu"
"2641";"90860";"Oulu"
"2642";"90900";"Oulu"
"2643";"90910";"Oulu"
"2644";"90940";"Oulu"
"2645";"91100";"Ii"
"2646";"91110";"Ii"
"2647";"91140";"Ii"
"2648";"91150";"Ii"
"2649";"91200";"Oulu"
"2650";"91210";"Ii"
"2651";"91240";"Oulu"
"2652";"91260";"Oulu"
"2653";"91300";"Oulu"
"2654";"91310";"Oulu"
"2655";"91410";"Muhos"
"2656";"91430";"Muhos"
"2657";"91500";"Muhos"
"2658";"91510";"Muhos"
"2659";"91560";"Muhos"
"2660";"91600";"Utajärvi"
"2661";"91620";"Utajärvi"
"2662";"91630";"Utajärvi"
"2663";"91640";"Utajärvi"
"2664";"91660";"Utajärvi"
"2665";"91670";"Utajärvi"
"2666";"91700";"Vaala"
"2667";"91710";"Vaala"
"2668";"91720";"Vaala"
"2669";"91730";"Vaala"
"2670";"91740";"Vaala"
"2671";"91750";"Vaala"
"2672";"91760";"Vaala"
"2673";"91780";"Vaala"
"2674";"91790";"Vaala"
"2675";"91800";"Tyrnävä"
"2676";"91900";"Liminka"
"2677";"91910";"Liminka"
"2678";"91930";"Liminka"
"2679";"91950";"Liminka"
"2680";"91980";"Lumijoki"
"2681";"92100";"Raahe"
"2682";"92120";"Raahe"
"2683";"92130";"Raahe"
"2684";"92140";"Raahe"
"2685";"92150";"Raahe"
"2686";"92160";"Raahe"
"2687";"92180";"Raahe"
"2688";"92210";"Raahe"
"2689";"92220";"Raahe"
"2690";"92230";"Raahe"
"2691";"92240";"Raahe"
"2692";"92260";"Raahe"
"2693";"92320";"Siikajoki"
"2694";"92330";"Siikajoki"
"2695";"92350";"Siikajoki"
"2696";"92400";"Siikajoki"
"2697";"92430";"Siikajoki"
"2698";"92440";"Siikajoki"
"2699";"92450";"Siikajoki"
"2700";"92470";"Siikajoki"
"2701";"92500";"Siikalatva"
"2702";"92520";"Siikalatva"
"2703";"92530";"Siikalatva"
"2704";"92600";"Siikalatva"
"2705";"92610";"Siikalatva"
"2706";"92620";"Siikalatva"
"2707";"92640";"Siikalatva"
"2708";"92650";"Siikalatva"
"2709";"92700";"Siikalatva"
"2710";"92810";"Vaala"
"2711";"92830";"Vaala"
"2712";"92910";"Pyhäntä"
"2713";"92920";"Pyhäntä"
"2714";"92930";"Pyhäntä"
"2715";"93100";"Pudasjärvi"
"2716";"93140";"Pudasjärvi"
"2717";"93160";"Pudasjärvi"
"2718";"93170";"Pudasjärvi"
"2719";"93180";"Pudasjärvi"
"2720";"93187";"Pudasjärvi"
"2721";"93190";"Pudasjärvi"
"2722";"93195";"Pudasjärvi"
"2723";"93220";"Pudasjärvi"
"2724";"93225";"Pudasjärvi"
"2725";"93240";"Pudasjärvi"
"2726";"93250";"Pudasjärvi"
"2727";"93270";"Pudasjärvi"
"2728";"93277";"Pudasjärvi"
"2729";"93280";"Pudasjärvi"
"2730";"93290";"Pudasjärvi"
"2731";"93350";"Pudasjärvi"
"2732";"93390";"Pudasjärvi"
"2733";"93400";"Taivalkoski"
"2734";"93420";"Taivalkoski"
"2735";"93440";"Taivalkoski"
"2736";"93470";"Taivalkoski"
"2737";"93540";"Taivalkoski"
"2738";"93590";"Taivalkoski"
"2739";"93600";"Kuusamo"
"2740";"93700";"Kuusamo"
"2741";"93800";"Kuusamo"
"2742";"93830";"Kuusamo"
"2743";"93900";"Kuusamo"
"2744";"93999";"Kuusamo"
"2745";"94100";"Kemi"
"2746";"94200";"Kemi"
"2747";"94300";"Kemi"
"2748";"94400";"Keminmaa"
"2749";"94430";"Tornio"
"2750";"94450";"Keminmaa"
"2751";"94460";"Tornio"
"2752";"94500";"Keminmaa"
"2753";"94600";"Kemi"
"2754";"94700";"Kemi"
"2755";"94720";"Kemi"
"2756";"94800";"Kemi"
"2757";"94830";"Kemi"
"2758";"94900";"Kemi"
"2759";"95100";"Ii"
"2760";"95110";"Ii"
"2761";"95130";"Ii"
"2762";"95160";"Ii"
"2763";"95200";"Simo"
"2764";"95210";"Simo"
"2765";"95220";"Simo"
"2766";"95225";"Simo"
"2767";"95230";"Simo"
"2768";"95255";"Simo"
"2769";"95260";"Simo"
"2770";"95270";"Simo"
"2771";"95300";"Tervola"
"2772";"95310";"Keminmaa"
"2773";"95315";"Keminmaa"
"2774";"95325";"Tervola"
"2775";"95330";"Tervola"
"2776";"95340";"Tervola"
"2777";"95350";"Tervola"
"2778";"95355";"Tervola"
"2779";"95365";"Keminmaa"
"2780";"95370";"Keminmaa"
"2781";"95375";"Tervola"
"2782";"95400";"Tornio"
"2783";"95410";"Tornio"
"2784";"95420";"Tornio"
"2785";"95430";"Tornio"
"2786";"95440";"Tornio"
"2787";"95450";"Tornio"
"2788";"95460";"Tornio"
"2789";"95470";"Tornio"
"2790";"95490";"Tornio"
"2791";"95500";"Tornio"
"2792";"95520";"Tornio"
"2793";"95530";"Tornio"
"2794";"95540";"Tornio"
"2795";"95560";"Tornio"
"2796";"95590";"Tornio"
"2797";"95600";"Ylitornio"
"2798";"95610";"Ylitornio"
"2799";"95615";"Ylitornio"
"2800";"95620";"Ylitornio"
"2801";"95630";"Ylitornio"
"2802";"95635";"Ylitornio"
"2803";"95640";"Pello"
"2804";"95645";"Pello"
"2805";"95655";"Ylitornio"
"2806";"95660";"Ylitornio"
"2807";"95670";"Ylitornio"
"2808";"95675";"Ylitornio"
"2809";"95680";"Ylitornio"
"2810";"95690";"Ylitornio"
"2811";"95700";"Pello"
"2812";"95710";"Pello"
"2813";"95720";"Pello"
"2814";"95750";"Pello"
"2815";"95760";"Pello"
"2816";"95770";"Pello"
"2817";"95780";"Pello"
"2818";"95790";"Pello"
"2819";"95800";"Kolari"
"2820";"95830";"Kolari"
"2821";"95840";"Kolari"
"2822";"95850";"Kolari"
"2823";"95860";"Kolari"
"2824";"95900";"Kolari"
"2825";"95920";"Kolari"
"2826";"95930";"Kolari"
"2827";"95940";"Muonio"
"2828";"95950";"Muonio"
"2829";"95970";"Muonio"
"2830";"95980";"Kolari"
"2831";"95990";"Kolari"
"2832";"96100";"Rovaniemi"
"2833";"96190";"Rovaniemi"
"2834";"96200";"Rovaniemi"
"2835";"96300";"Rovaniemi"
"2836";"96320";"Rovaniemi"
"2837";"96400";"Rovaniemi"
"2838";"96440";"Rovaniemi"
"2839";"96460";"Rovaniemi"
"2840";"96500";"Rovaniemi"
"2841";"96600";"Rovaniemi"
"2842";"96700";"Rovaniemi"
"2843";"96800";"Rovaniemi"
"2844";"96900";"Rovaniemi"
"2845";"96910";"Rovaniemi"
"2846";"96930";"Rovaniemi"
"2847";"96960";"Rovaniemi"
"2848";"97110";"Rovaniemi"
"2849";"97130";"Rovaniemi"
"2850";"97140";"Rovaniemi"
"2851";"97145";"Rovaniemi"
"2852";"97160";"Rovaniemi"
"2853";"97170";"Rovaniemi"
"2854";"97220";"Rovaniemi"
"2855";"97240";"Rovaniemi"
"2856";"97250";"Ylitornio"
"2857";"97280";"Rovaniemi"
"2858";"97290";"Rovaniemi"
"2859";"97310";"Rovaniemi"
"2860";"97320";"Rovaniemi"
"2861";"97330";"Pello"
"2862";"97335";"Pello"
"2863";"97340";"Rovaniemi"
"2864";"97370";"Sodankylä"
"2865";"97380";"Sodankylä"
"2866";"97390";"Sodankylä"
"2867";"97420";"Kittilä"
"2868";"97430";"Kolari"
"2869";"97470";"Kittilä"
"2870";"97510";"Rovaniemi"
"2871";"97520";"Rovaniemi"
"2872";"97530";"Rovaniemi"
"2873";"97540";"Rovaniemi"
"2874";"97580";"Rovaniemi"
"2875";"97590";"Kemijärvi"
"2876";"97610";"Rovaniemi"
"2877";"97615";"Rovaniemi"
"2878";"97620";"Rovaniemi"
"2879";"97625";"Rovaniemi"
"2880";"97630";"Rovaniemi"
"2881";"97635";"Rovaniemi"
"2882";"97645";"Kemijärvi"
"2883";"97650";"Rovaniemi"
"2884";"97655";"Rovaniemi"
"2885";"97665";"Ranua"
"2886";"97670";"Rovaniemi"
"2887";"97675";"Rovaniemi"
"2888";"97680";"Rovaniemi"
"2889";"97685";"Rovaniemi"
"2890";"97690";"Rovaniemi"
"2891";"97700";"Ranua"
"2892";"97715";"Ranua"
"2893";"97720";"Ranua"
"2894";"97760";"Ranua"
"2895";"97765";"Ranua"
"2896";"97780";"Ranua"
"2897";"97785";"Ranua"
"2898";"97810";"Posio"
"2899";"97815";"Posio"
"2900";"97820";"Posio"
"2901";"97840";"Posio"
"2902";"97850";"Posio"
"2903";"97870";"Posio"
"2904";"97880";"Posio"
"2905";"97890";"Posio"
"2906";"97895";"Posio"
"2907";"97900";"Posio"
"2908";"97920";"Posio"
"2909";"97925";"Posio"
"2910";"97940";"Posio"
"2911";"97950";"Posio"
"2912";"97960";"Posio"
"2913";"97965";"Posio"
"2914";"97970";"Posio"
"2915";"97980";"Posio"
"2916";"97999";"Kittilä"
"2917";"98100";"Kemijärvi"
"2918";"98120";"Kemijärvi"
"2919";"98230";"Kemijärvi"
"2920";"98310";"Kemijärvi"
"2921";"98350";"Kemijärvi"
"2922";"98360";"Kemijärvi"
"2923";"98400";"Kemijärvi"
"2924";"98420";"Kemijärvi"
"2925";"98440";"Kemijärvi"
"2926";"98450";"Kemijärvi"
"2927";"98500";"Pelkosenniemi"
"2928";"98510";"Pelkosenniemi"
"2929";"98530";"Pelkosenniemi"
"2930";"98550";"Pelkosenniemi"
"2931";"98560";"Pelkosenniemi"
"2932";"98570";"Pelkosenniemi"
"2933";"98580";"Pelkosenniemi"
"2934";"98600";"Salla"
"2935";"98620";"Salla"
"2936";"98630";"Pelkosenniemi"
"2937";"98660";"Salla"
"2938";"98710";"Kemijärvi"
"2939";"98720";"Kemijärvi"
"2940";"98760";"Salla"
"2941";"98770";"Salla"
"2942";"98780";"Posio"
"2943";"98790";"Salla"
"2944";"98800";"Savukoski"
"2945";"98810";"Savukoski"
"2946";"98820";"Savukoski"
"2947";"98830";"Savukoski"
"2948";"98840";"Savukoski"
"2949";"98850";"Savukoski"
"2950";"98900";"Salla"
"2951";"98920";"Salla"
"2952";"98930";"Salla"
"2953";"98950";"Salla"
"2954";"98960";"Salla"
"2955";"98970";"Salla"
"2956";"98980";"Salla"
"2957";"98995";"Salla"
"2958";"99100";"Kittilä"
"2959";"99110";"Kittilä"
"2960";"99120";"Kittilä"
"2961";"99130";"Kittilä"
"2962";"99135";"Kittilä"
"2963";"99140";"Kittilä"
"2964";"99150";"Kittilä"
"2965";"99160";"Kittilä"
"2966";"99170";"Kittilä"
"2967";"99180";"Kittilä"
"2968";"99190";"Kittilä"
"2969";"99195";"Kittilä"
"2970";"99230";"Kittilä"
"2971";"99240";"Kittilä"
"2972";"99250";"Kittilä"
"2973";"99270";"Kittilä"
"2974";"99280";"Kittilä"
"2975";"99290";"Kittilä"
"2976";"99300";"Muonio"
"2977";"99310";"Muonio"
"2978";"99320";"Muonio"
"2979";"99330";"Muonio"
"2980";"99340";"Kittilä"
"2981";"99360";"Muonio"
"2982";"99400";"Enontekiö"
"2983";"99410";"Enontekiö"
"2984";"99420";"Enontekiö"
"2985";"99430";"Enontekiö"
"2986";"99440";"Enontekiö"
"2987";"99450";"Enontekiö"
"2988";"99460";"Enontekiö"
"2989";"99470";"Enontekiö"
"2990";"99490";"Enontekiö"
"2991";"99510";"Sodankylä"
"2992";"99520";"Sodankylä"
"2993";"99530";"Sodankylä"
"2994";"99540";"Sodankylä"
"2995";"99550";"Sodankylä"
"2996";"99555";"Sodankylä"
"2997";"99560";"Sodankylä"
"2998";"99600";"Sodankylä"
"2999";"99610";"Sodankylä"
"3000";"99620";"Sodankylä"
"3001";"99640";"Savukoski"
"3002";"99645";"Sodankylä"
"3003";"99650";"Sodankylä"
"3004";"99655";"Sodankylä"
"3005";"99660";"Sodankylä"
"3006";"99665";"Sodankylä"
"3007";"99670";"Sodankylä"
"3008";"99690";"Sodankylä"
"3009";"99695";"Sodankylä"
"3010";"99710";"Sodankylä"
"3011";"99720";"Sodankylä"
"3012";"99740";"Sodankylä"
"3013";"99750";"Sodankylä"
"3014";"99760";"Sodankylä"
"3015";"99770";"Sodankylä"
"3016";"99800";"Inari"
"3017";"99830";"Inari"
"3018";"99860";"Inari"
"3019";"99870";"Inari"
"3020";"99885";"Inari"
"3021";"99910";"Inari"
"3022";"99930";"Inari"
"3023";"99940";"Inari"
"3024";"99950";"Utsjoki"
"3025";"99980";"Utsjoki"
"3026";"99990";"Utsjoki"
